Hour;Price;Day;League;League Type;League Length;Week
999;159.81;41;Metamorph;Standard;Long;7
1005;158.6;41;Metamorph;Standard;Long;7
1011;157.36;42;Metamorph;Standard;Long;8
1017;156.08;42;Metamorph;Standard;Long;8
1023;154.87;42;Metamorph;Standard;Long;8
1029;153.51;42;Metamorph;Standard;Long;8
1035;152.58;43;Metamorph;Standard;Long;8
1041;152.17;43;Metamorph;Standard;Long;8
1047;152.04;43;Metamorph;Standard;Long;8
1053;152.21;43;Metamorph;Standard;Long;8
1059;152.6;44;Metamorph;Standard;Long;8
1065;153.47;44;Metamorph;Standard;Long;8
1071;154.44;44;Metamorph;Standard;Long;8
1077;155.53;44;Metamorph;Standard;Long;8
1083;156.59;45;Metamorph;Standard;Long;8
1089;157.63;45;Metamorph;Standard;Long;8
1095;158.63;45;Metamorph;Standard;Long;8
1101;159.63;45;Metamorph;Standard;Long;8
1107;160.53;46;Metamorph;Standard;Long;8
1113;161.55;46;Metamorph;Standard;Long;8
1119;162.56;46;Metamorph;Standard;Long;8
1125;163.48;46;Metamorph;Standard;Long;8
1131;164.37;47;Metamorph;Standard;Long;8
1137;165.3;47;Metamorph;Standard;Long;8
1143;166.23;47;Metamorph;Standard;Long;8
1149;167.18;47;Metamorph;Standard;Long;8
1155;168.12;48;Metamorph;Standard;Long;9
